chrpos	count	fre	treat	sampleID
2:85057587	10	0.625	Post	KTN102
2:85287402	10	0.625	Post	KTN102
2:85512396	10	0.625	Post	KTN102
2:85751534	10	0.625	Post	KTN102
2:85978730	10	0.625	Post	KTN102
2:86199059	10	0.625	Post	KTN102
2:86418280	10	0.625	Post	KTN102
2:86637784	9	0.5625	Post	KTN102
2:88398377	9	0.5625	Post	KTN102
2:88613047	9	0.5625	Post	KTN102
2:88847466	9	0.5625	Post	KTN102
2:89074867	7	0.4375	Post	KTN102
2:95658972	7	0.4375	Post	KTN102
2:95882175	5	0.3125	Post	KTN102
2:96676186	5	0.3125	Post	KTN102
2:96948654	5	0.3125	Post	KTN102
2:97188511	5	0.3125	Post	KTN102
2:97411854	6	0.375	Post	KTN102
2:98319590	7	0.4375	Post	KTN102
2:98538252	7	0.4375	Post	KTN102
2:98762632	8	0.5	Post	KTN102
2:98976782	8	0.5	Post	KTN102
2:99190333	8	0.5	Post	KTN102
2:99407021	8	0.5	Post	KTN102
2:99638215	8	0.5	Post	KTN102
2:99876116	8	0.5	Post	KTN102
2:100104655	8	0.5	Post	KTN102
2:100326006	9	0.5625	Post	KTN102
2:100540747	9	0.5625	Post	KTN102
2:100777849	9	0.5625	Post	KTN102
2:100991469	9	0.5625	Post	KTN102
2:101219536	9	0.5625	Post	KTN102
2:101433651	9	0.5625	Post	KTN102
2:101647859	8	0.5	Post	KTN102
2:101884545	8	0.5	Post	KTN102
2:102112953	8	0.5	Post	KTN102
2:102340793	8	0.5	Post	KTN102
2:102551623	8	0.5	Post	KTN102
2:102763242	8	0.5	Post	KTN102
2:102975473	8	0.5	Post	KTN102
2:103189147	7	0.4375	Post	KTN102
2:103401871	7	0.4375	Post	KTN102
2:103617932	7	0.4375	Post	KTN102
2:103835314	7	0.4375	Post	KTN102
2:104046196	7	0.4375	Post	KTN102
2:104262091	7	0.4375	Post	KTN102
2:104472729	7	0.4375	Post	KTN102
2:104678794	7	0.4375	Post	KTN102
2:104887060	7	0.4375	Post	KTN102
2:105095795	7	0.4375	Post	KTN102
2:105312132	8	0.5	Post	KTN102
2:105520339	8	0.5	Post	KTN102
2:105739133	9	0.5625	Post	KTN102
2:105960507	9	0.5625	Post	KTN102
2:106177081	9	0.5625	Post	KTN102
2:106387135	10	0.625	Post	KTN102
2:106597714	10	0.625	Post	KTN102
2:107178382	10	0.625	Post	KTN102
2:107389524	10	0.625	Post	KTN102
2:107602442	10	0.625	Post	KTN102
2:107817347	10	0.625	Post	KTN102
2:108030306	10	0.625	Post	KTN102
2:108241181	10	0.625	Post	KTN102
2:108530852	10	0.625	Post	KTN102
2:108753544	10	0.625	Post	KTN102
2:108972437	10	0.625	Post	KTN102
2:109224430	11	0.6875	Post	KTN102
2:109509762	11	0.6875	Post	KTN102
2:109734534	11	0.6875	Post	KTN102
2:111497321	11	0.6875	Post	KTN102
2:111709233	11	0.6875	Post	KTN102
2:112767338	11	0.6875	Post	KTN102
2:113320452	11	0.6875	Post	KTN102
2:113546608	10	0.625	Post	KTN102
2:113760820	10	0.625	Post	KTN102
2:114439630	10	0.625	Post	KTN102
2:114666816	11	0.6875	Post	KTN102
2:114890261	11	0.6875	Post	KTN102
2:115108397	11	0.6875	Post	KTN102
2:115325002	11	0.6875	Post	KTN102
2:115535326	10	0.625	Post	KTN102
2:115750136	10	0.625	Post	KTN102
2:115969431	10	0.625	Post	KTN102
2:116186237	10	0.625	Post	KTN102
2:116401061	10	0.625	Post	KTN102
2:116614257	10	0.625	Post	KTN102
2:116842228	10	0.625	Post	KTN102
2:117065389	10	0.625	Post	KTN102
2:117280982	10	0.625	Post	KTN102
2:117498841	10	0.625	Post	KTN102
2:117714813	10	0.625	Post	KTN102
2:117939935	9	0.5625	Post	KTN102
2:118155756	9	0.5625	Post	KTN102
2:118389855	9	0.5625	Post	KTN102
2:118624592	9	0.5625	Post	KTN102
2:118850147	9	0.5625	Post	KTN102
2:119066915	9	0.5625	Post	KTN102
2:119283149	9	0.5625	Post	KTN102
2:119491008	9	0.5625	Post	KTN102
2:119703582	9	0.5625	Post	KTN102
2:119928419	9	0.5625	Post	KTN102
2:120142914	9	0.5625	Post	KTN102
2:120355789	9	0.5625	Post	KTN102
2:120576527	9	0.5625	Post	KTN102
2:120797724	9	0.5625	Post	KTN102
2:121030518	9	0.5625	Post	KTN102
2:121239953	9	0.5625	Post	KTN102
2:121446889	9	0.5625	Post	KTN102
2:121653782	9	0.5625	Post	KTN102
2:121860157	8	0.5	Post	KTN102
2:122079824	8	0.5	Post	KTN102
2:122295322	9	0.5625	Post	KTN102
2:122533496	9	0.5625	Post	KTN102
2:122751033	9	0.5625	Post	KTN102
2:122979062	9	0.5625	Post	KTN102
2:123196294	9	0.5625	Post	KTN102
2:123407490	9	0.5625	Post	KTN102
2:123621295	9	0.5625	Post	KTN102
2:123829003	8	0.5	Post	KTN102
2:124041648	8	0.5	Post	KTN102
2:124259448	8	0.5	Post	KTN102
2:124481406	8	0.5	Post	KTN102
2:124696073	8	0.5	Post	KTN102
2:124912837	8	0.5	Post	KTN102
2:125129888	8	0.5	Post	KTN102
2:125344124	8	0.5	Post	KTN102
2:125557525	8	0.5	Post	KTN102
2:125768623	8	0.5	Post	KTN102
2:125983908	8	0.5	Post	KTN102
2:126204362	9	0.5625	Post	KTN102
2:126415796	9	0.5625	Post	KTN102
2:126632040	9	0.5625	Post	KTN102
2:126848217	9	0.5625	Post	KTN102
2:127072650	9	0.5625	Post	KTN102
2:127289045	9	0.5625	Post	KTN102
2:127504416	9	0.5625	Post	KTN102
2:127712292	9	0.5625	Post	KTN102
2:127927482	9	0.5625	Post	KTN102
2:128154188	9	0.5625	Post	KTN102
2:128370898	9	0.5625	Post	KTN102
2:128594859	8	0.5	Post	KTN102
2:128834160	8	0.5	Post	KTN102
2:129062076	8	0.5	Post	KTN102
2:129275165	8	0.5	Post	KTN102
2:129489665	8	0.5	Post	KTN102
2:129721140	8	0.5	Post	KTN102
2:129941789	8	0.5	Post	KTN102
2:130153742	8	0.5	Post	KTN102
2:130378457	8	0.5	Post	KTN102
2:131522217	8	0.5	Post	KTN102
2:133000723	8	0.5	Post	KTN102
2:133243054	8	0.5	Post	KTN102
2:133460206	10	0.625	Post	KTN102
2:133670547	10	0.625	Post	KTN102
2:133878922	10	0.625	Post	KTN102
2:134092660	10	0.625	Post	KTN102
2:134313574	10	0.625	Post	KTN102
2:134528676	10	0.625	Post	KTN102
2:134743898	10	0.625	Post	KTN102
2:134970311	10	0.625	Post	KTN102
2:135176451	10	0.625	Post	KTN102
2:135391989	10	0.625	Post	KTN102
2:135626534	10	0.625	Post	KTN102
2:135850851	10	0.625	Post	KTN102
2:136089407	10	0.625	Post	KTN102
2:136334710	11	0.6875	Post	KTN102
2:136557821	11	0.6875	Post	KTN102
2:136782972	11	0.6875	Post	KTN102
2:136995954	11	0.6875	Post	KTN102
2:137212791	11	0.6875	Post	KTN102
2:137427001	11	0.6875	Post	KTN102
2:137641229	11	0.6875	Post	KTN102
2:152124365	11	0.6875	Post	KTN102
2:152356408	10	0.625	Post	KTN102
2:152607639	10	0.625	Post	KTN102
2:152824671	10	0.625	Post	KTN102
2:153050274	10	0.625	Post	KTN102
2:153275194	10	0.625	Post	KTN102
2:153484681	10	0.625	Post	KTN102
2:153697611	11	0.6875	Post	KTN102
2:153921239	11	0.6875	Post	KTN102
2:154144109	11	0.6875	Post	KTN102
2:154369516	11	0.6875	Post	KTN102
2:157614212	11	0.6875	Post	KTN102
2:157832039	11	0.6875	Post	KTN102
2:158054103	11	0.6875	Post	KTN102
2:158282301	11	0.6875	Post	KTN102
2:158505485	11	0.6875	Post	KTN102
2:158723046	11	0.6875	Post	KTN102
2:158944044	11	0.6875	Post	KTN102
2:159167199	11	0.6875	Post	KTN102
2:159405828	11	0.6875	Post	KTN102
2:159612008	11	0.6875	Post	KTN102
2:160516836	11	0.6875	Post	KTN102
2:160739105	11	0.6875	Post	KTN102
2:160951931	11	0.6875	Post	KTN102
2:161178015	11	0.6875	Post	KTN102
2:161391759	11	0.6875	Post	KTN102
2:161606184	11	0.6875	Post	KTN102
2:161840643	11	0.6875	Post	KTN102
2:162064045	11	0.6875	Post	KTN102
3:0	3	0.1875	Post	KTN102
3:278799	3	0.1875	Post	KTN102
3:491282	3	0.1875	Post	KTN102
3:731043	3	0.1875	Post	KTN102
3:959443	3	0.1875	Post	KTN102
3:1171863	3	0.1875	Post	KTN102
3:1383004	3	0.1875	Post	KTN102
3:1599454	3	0.1875	Post	KTN102
3:1824166	3	0.1875	Post	KTN102
3:2044986	3	0.1875	Post	KTN102
3:2256204	3	0.1875	Post	KTN102
3:2473955	3	0.1875	Post	KTN102
3:2689310	3	0.1875	Post	KTN102
3:2905877	3	0.1875	Post	KTN102
3:3117210	3	0.1875	Post	KTN102
3:3329335	3	0.1875	Post	KTN102
3:3543003	3	0.1875	Post	KTN102
3:3753791	3	0.1875	Post	KTN102
3:3986394	3	0.1875	Post	KTN102
3:4223824	3	0.1875	Post	KTN102
3:4456553	3	0.1875	Post	KTN102
3:4669493	3	0.1875	Post	KTN102
3:4875928	3	0.1875	Post	KTN102
3:5102860	3	0.1875	Post	KTN102
3:5330488	3	0.1875	Post	KTN102
3:5549278	3	0.1875	Post	KTN102
3:5775109	3	0.1875	Post	KTN102
3:5995363	3	0.1875	Post	KTN102
3:6209975	3	0.1875	Post	KTN102
3:6435263	3	0.1875	Post	KTN102
3:6665320	3	0.1875	Post	KTN102
3:6881576	3	0.1875	Post	KTN102
3:7097106	3	0.1875	Post	KTN102
3:7305829	3	0.1875	Post	KTN102
3:7513788	3	0.1875	Post	KTN102
3:7724174	3	0.1875	Post	KTN102
3:7936275	3	0.1875	Post	KTN102
3:8160914	3	0.1875	Post	KTN102
3:8370879	3	0.1875	Post	KTN102
3:8587470	3	0.1875	Post	KTN102
3:8816092	3	0.1875	Post	KTN102
3:9028054	3	0.1875	Post	KTN102
3:9235880	3	0.1875	Post	KTN102
3:9456489	3	0.1875	Post	KTN102
3:9692656	2	0.125	Post	KTN102
3:9922881	2	0.125	Post	KTN102
3:10175998	2	0.125	Post	KTN102
3:10406696	2	0.125	Post	KTN102
3:10612332	2	0.125	Post	KTN102
3:10822699	2	0.125	Post	KTN102
3:11028049	3	0.1875	Post	KTN102
3:11244892	3	0.1875	Post	KTN102
3:11469283	3	0.1875	Post	KTN102
3:11693191	3	0.1875	Post	KTN102
3:11930080	3	0.1875	Post	KTN102
3:12158112	3	0.1875	Post	KTN102
3:12370295	3	0.1875	Post	KTN102
3:12585061	3	0.1875	Post	KTN102
3:12826574	3	0.1875	Post	KTN102
3:13043357	3	0.1875	Post	KTN102
3:13251645	3	0.1875	Post	KTN102
3:13467348	3	0.1875	Post	KTN102
3:13687492	2	0.125	Post	KTN102
3:13895165	2	0.125	Post	KTN102
3:14143219	2	0.125	Post	KTN102
3:14356256	2	0.125	Post	KTN102
3:14563830	2	0.125	Post	KTN102
3:14773548	2	0.125	Post	KTN102
3:14987445	2	0.125	Post	KTN102
3:15225097	2	0.125	Post	KTN102
3:15457091	2	0.125	Post	KTN102
3:15681582	2	0.125	Post	KTN102
3:15899922	2	0.125	Post	KTN102
3:16123615	2	0.125	Post	KTN102
3:16339452	2	0.125	Post	KTN102
3:16547808	2	0.125	Post	KTN102
3:16766931	2	0.125	Post	KTN102
3:16984430	2	0.125	Post	KTN102
3:17205627	2	0.125	Post	KTN102
3:17416048	2	0.125	Post	KTN102
3:17630798	2	0.125	Post	KTN102
3:17864810	2	0.125	Post	KTN102
3:18080365	2	0.125	Post	KTN102
3:18289394	2	0.125	Post	KTN102
3:18498845	2	0.125	Post	KTN102
3:18710021	2	0.125	Post	KTN102
3:18919165	2	0.125	Post	KTN102
3:19158081	2	0.125	Post	KTN102
3:19370898	2	0.125	Post	KTN102
3:19593704	2	0.125	Post	KTN102
3:19830688	2	0.125	Post	KTN102
3:20065904	2	0.125	Post	KTN102
3:20285681	2	0.125	Post	KTN102
3:20518899	2	0.125	Post	KTN102
3:20735936	2	0.125	Post	KTN102
3:20953740	2	0.125	Post	KTN102
3:21171170	3	0.1875	Post	KTN102
3:21398493	3	0.1875	Post	KTN102
3:21619446	3	0.1875	Post	KTN102
3:21831224	3	0.1875	Post	KTN102
3:22048471	3	0.1875	Post	KTN102
3:22272653	3	0.1875	Post	KTN102
3:22485890	3	0.1875	Post	KTN102
3:22706498	3	0.1875	Post	KTN102
3:22940949	3	0.1875	Post	KTN102
3:23167574	3	0.1875	Post	KTN102
3:23388030	3	0.1875	Post	KTN102
3:23606726	3	0.1875	Post	KTN102
3:23827186	3	0.1875	Post	KTN102
3:24049870	3	0.1875	Post	KTN102
3:24281273	3	0.1875	Post	KTN102
3:24491405	3	0.1875	Post	KTN102
3:24703049	3	0.1875	Post	KTN102
3:24910430	3	0.1875	Post	KTN102
3:25118736	3	0.1875	Post	KTN102
3:25331756	3	0.1875	Post	KTN102
3:25548530	3	0.1875	Post	KTN102
3:25760339	3	0.1875	Post	KTN102
3:25972989	3	0.1875	Post	KTN102
3:26197770	3	0.1875	Post	KTN102
3:26424585	3	0.1875	Post	KTN102
3:26659401	3	0.1875	Post	KTN102
3:26881946	3	0.1875	Post	KTN102
3:27116468	3	0.1875	Post	KTN102
3:27337749	3	0.1875	Post	KTN102
3:27557190	3	0.1875	Post	KTN102
3:27787722	3	0.1875	Post	KTN102
3:28009239	3	0.1875	Post	KTN102
3:28228487	3	0.1875	Post	KTN102
3:28447765	3	0.1875	Post	KTN102
3:28674162	3	0.1875	Post	KTN102
3:28884127	3	0.1875	Post	KTN102
3:29100246	3	0.1875	Post	KTN102
3:29315634	3	0.1875	Post	KTN102
3:29526973	3	0.1875	Post	KTN102
3:29739812	3	0.1875	Post	KTN102
3:29951050	3	0.1875	Post	KTN102
3:30177073	3	0.1875	Post	KTN102
3:30391313	3	0.1875	Post	KTN102
3:30610817	3	0.1875	Post	KTN102
3:30816640	3	0.1875	Post	KTN102
3:31024553	3	0.1875	Post	KTN102
3:31233762	3	0.1875	Post	KTN102
3:31440009	3	0.1875	Post	KTN102
3:31649290	3	0.1875	Post	KTN102
3:31863418	3	0.1875	Post	KTN102
3:32088453	3	0.1875	Post	KTN102
3:32319219	3	0.1875	Post	KTN102
3:32541466	3	0.1875	Post	KTN102
3:32775366	3	0.1875	Post	KTN102
3:33016278	3	0.1875	Post	KTN102
3:33239805	3	0.1875	Post	KTN102
3:33468879	3	0.1875	Post	KTN102
3:33696925	3	0.1875	Post	KTN102
3:33927363	3	0.1875	Post	KTN102
3:34156287	3	0.1875	Post	KTN102
3:34372431	3	0.1875	Post	KTN102
3:34597157	3	0.1875	Post	KTN102
3:34818639	3	0.1875	Post	KTN102
3:35032006	3	0.1875	Post	KTN102
3:35252541	3	0.1875	Post	KTN102
3:35466981	3	0.1875	Post	KTN102
3:35687972	3	0.1875	Post	KTN102
3:35895675	3	0.1875	Post	KTN102
3:36116667	3	0.1875	Post	KTN102
3:36338569	3	0.1875	Post	KTN102
3:36560512	3	0.1875	Post	KTN102
3:36778554	3	0.1875	Post	KTN102
3:36993829	3	0.1875	Post	KTN102
3:37217685	3	0.1875	Post	KTN102
3:37444358	2	0.125	Post	KTN102
3:37662972	2	0.125	Post	KTN102
3:37879091	2	0.125	Post	KTN102
3:38091992	2	0.125	Post	KTN102
3:38316200	2	0.125	Post	KTN102
3:38550841	2	0.125	Post	KTN102
3:38759207	2	0.125	Post	KTN102
3:38972594	2	0.125	Post	KTN102
3:39192981	2	0.125	Post	KTN102
3:39423934	2	0.125	Post	KTN102
3:39648675	2	0.125	Post	KTN102
3:39874430	2	0.125	Post	KTN102
3:40115906	2	0.125	Post	KTN102
3:40343405	2	0.125	Post	KTN102
3:40566487	2	0.125	Post	KTN102
3:40784498	2	0.125	Post	KTN102
3:41009962	2	0.125	Post	KTN102
3:41216433	2	0.125	Post	KTN102
3:41439092	2	0.125	Post	KTN102
3:41665458	2	0.125	Post	KTN102
3:41908442	2	0.125	Post	KTN102
3:42143245	2	0.125	Post	KTN102
3:42369977	3	0.1875	Post	KTN102
3:42581487	5	0.3125	Post	KTN102
3:42795513	5	0.3125	Post	KTN102
3:43023557	11	0.6875	Post	KTN102
3:43238218	11	0.6875	Post	KTN102
3:43450501	11	0.6875	Post	KTN102
3:43682036	11	0.6875	Post	KTN102
3:43909600	11	0.6875	Post	KTN102
3:44125303	11	0.6875	Post	KTN102
3:44337587	11	0.6875	Post	KTN102
3:44564996	11	0.6875	Post	KTN102
3:44795050	11	0.6875	Post	KTN102
3:45020356	11	0.6875	Post	KTN102
3:53537263	11	0.6875	Post	KTN102
3:53744837	11	0.6875	Post	KTN102
3:53953059	11	0.6875	Post	KTN102
3:54172171	11	0.6875	Post	KTN102
3:54386920	11	0.6875	Post	KTN102
3:54610390	11	0.6875	Post	KTN102
3:56107583	10	0.625	Post	KTN102
3:56321086	10	0.625	Post	KTN102
3:56530574	10	0.625	Post	KTN102
3:56773246	10	0.625	Post	KTN102
3:56995192	10	0.625	Post	KTN102
3:57216761	10	0.625	Post	KTN102
3:57450551	10	0.625	Post	KTN102
3:57698370	10	0.625	Post	KTN102
3:57930103	10	0.625	Post	KTN102
3:58154971	11	0.6875	Post	KTN102
3:181415937	11	0.6875	Post	KTN102
3:181645858	10	0.625	Post	KTN102
3:181857916	10	0.625	Post	KTN102
3:182072881	10	0.625	Post	KTN102
3:182288476	11	0.6875	Post	KTN102
3:182506047	11	0.6875	Post	KTN102
3:182727703	11	0.6875	Post	KTN102
3:182966309	11	0.6875	Post	KTN102
3:183190751	11	0.6875	Post	KTN102
3:183424238	10	0.625	Post	KTN102
3:183657907	10	0.625	Post	KTN102
3:183891884	10	0.625	Post	KTN102
3:184117633	10	0.625	Post	KTN102
3:184342412	10	0.625	Post	KTN102
3:184563313	10	0.625	Post	KTN102
3:184781203	10	0.625	Post	KTN102
3:185012119	10	0.625	Post	KTN102
3:185243390	10	0.625	Post	KTN102
3:185486516	11	0.6875	Post	KTN102
3:185721853	11	0.6875	Post	KTN102
3:185939012	11	0.6875	Post	KTN102
3:186154419	11	0.6875	Post	KTN102
3:190288800	11	0.6875	Post	KTN102
3:190496791	11	0.6875	Post	KTN102
3:190715738	10	0.625	Post	KTN102
3:190937504	10	0.625	Post	KTN102
3:191148541	10	0.625	Post	KTN102
3:191366206	10	0.625	Post	KTN102
3:191590485	10	0.625	Post	KTN102
3:191808855	10	0.625	Post	KTN102
3:192020862	10	0.625	Post	KTN102
3:192228700	9	0.5625	Post	KTN102
3:192439015	6	0.375	Post	KTN102
3:192662419	3	0.1875	Post	KTN102
3:192894077	1	0.0625	Post	KTN102
3:193110489	1	0.0625	Post	KTN102
3:193330362	1	0.0625	Post	KTN102
3:193541864	1	0.0625	Post	KTN102
3:193754093	1	0.0625	Post	KTN102
6:1915447	10	0.625	Post	KTN102
6:2131152	6	0.375	Post	KTN102
6:2353651	3	0.1875	Post	KTN102
6:2568670	2	0.125	Post	KTN102
6:2781762	1	0.0625	Post	KTN102
6:22189828	1	0.0625	Post	KTN102
6:22405488	1	0.0625	Post	KTN102
6:22618311	1	0.0625	Post	KTN102
6:22826264	1	0.0625	Post	KTN102
6:23042906	1	0.0625	Post	KTN102
6:23271040	1	0.0625	Post	KTN102
6:23487253	1	0.0625	Post	KTN102
6:23695467	1	0.0625	Post	KTN102
6:23923527	1	0.0625	Post	KTN102
6:24145275	1	0.0625	Post	KTN102
6:24358547	1	0.0625	Post	KTN102
6:24588107	1	0.0625	Post	KTN102
6:24824534	1	0.0625	Post	KTN102
6:25039897	2	0.125	Post	KTN102
6:25264362	1	0.0625	Post	KTN102
6:25476951	1	0.0625	Post	KTN102
6:25684477	1	0.0625	Post	KTN102
6:25892796	1	0.0625	Post	KTN102
6:26110733	1	0.0625	Post	KTN102
6:26329238	1	0.0625	Post	KTN102
6:27008815	1	0.0625	Post	KTN102
6:27233675	2	0.125	Post	KTN102
6:27449957	2	0.125	Post	KTN102
6:27681137	2	0.125	Post	KTN102
6:27908117	2	0.125	Post	KTN102
6:28129943	2	0.125	Post	KTN102
6:28343048	2	0.125	Post	KTN102
6:33483514	2	0.125	Post	KTN102
6:33713055	2	0.125	Post	KTN102
6:33921971	2	0.125	Post	KTN102
6:34128395	2	0.125	Post	KTN102
6:34373035	1	0.0625	Post	KTN102
6:34597586	2	0.125	Post	KTN102
6:34839766	2	0.125	Post	KTN102
6:35057324	2	0.125	Post	KTN102
6:35275520	2	0.125	Post	KTN102
6:35513663	2	0.125	Post	KTN102
6:35746018	2	0.125	Post	KTN102
6:35982186	2	0.125	Post	KTN102
6:36198897	2	0.125	Post	KTN102
6:36419890	2	0.125	Post	KTN102
6:36653860	2	0.125	Post	KTN102
6:36870706	2	0.125	Post	KTN102
6:37097730	2	0.125	Post	KTN102
6:37329838	2	0.125	Post	KTN102
6:37548432	2	0.125	Post	KTN102
6:37763969	2	0.125	Post	KTN102
6:37981092	2	0.125	Post	KTN102
6:38192121	2	0.125	Post	KTN102
6:38417464	2	0.125	Post	KTN102
6:38634608	2	0.125	Post	KTN102
6:38852372	3	0.1875	Post	KTN102
6:39061666	3	0.1875	Post	KTN102
6:39279773	3	0.1875	Post	KTN102
6:39497624	3	0.1875	Post	KTN102
6:39718012	3	0.1875	Post	KTN102
6:39927594	3	0.1875	Post	KTN102
6:40137264	3	0.1875	Post	KTN102
6:40344408	3	0.1875	Post	KTN102
6:40550191	3	0.1875	Post	KTN102
6:40753750	2	0.125	Post	KTN102
6:40966228	2	0.125	Post	KTN102
6:41179529	2	0.125	Post	KTN102
6:41394190	1	0.0625	Post	KTN102
6:41608013	1	0.0625	Post	KTN102
6:41831196	1	0.0625	Post	KTN102
6:42071548	1	0.0625	Post	KTN102
6:42299441	1	0.0625	Post	KTN102
6:42518757	1	0.0625	Post	KTN102
6:42750331	1	0.0625	Post	KTN102
6:43003100	1	0.0625	Post	KTN102
6:43231290	1	0.0625	Post	KTN102
6:43458873	1	0.0625	Post	KTN102
6:43691533	1	0.0625	Post	KTN102
6:43898138	1	0.0625	Post	KTN102
6:44106893	1	0.0625	Post	KTN102
6:44328082	1	0.0625	Post	KTN102
6:46304590	1	0.0625	Post	KTN102
6:46516545	1	0.0625	Post	KTN102
6:46724274	1	0.0625	Post	KTN102
6:46943077	1	0.0625	Post	KTN102
6:47163372	1	0.0625	Post	KTN102
6:47388890	1	0.0625	Post	KTN102
6:47614924	1	0.0625	Post	KTN102
6:77996488	1	0.0625	Post	KTN102
6:78205821	1	0.0625	Post	KTN102
6:78446571	1	0.0625	Post	KTN102
6:78687148	1	0.0625	Post	KTN102
6:78908437	1	0.0625	Post	KTN102
6:79124098	1	0.0625	Post	KTN102
6:79342680	1	0.0625	Post	KTN102
6:79593312	1	0.0625	Post	KTN102
6:83862621	1	0.0625	Post	KTN102
6:84095506	1	0.0625	Post	KTN102
6:84328783	1	0.0625	Post	KTN102
6:84550652	1	0.0625	Post	KTN102
6:84771568	1	0.0625	Post	KTN102
6:85001376	1	0.0625	Post	KTN102
6:85219811	1	0.0625	Post	KTN102
6:85452501	1	0.0625	Post	KTN102
6:85677379	1	0.0625	Post	KTN102
6:88509720	1	0.0625	Post	KTN102
6:88722991	1	0.0625	Post	KTN102
6:88932953	1	0.0625	Post	KTN102
6:89174194	1	0.0625	Post	KTN102
6:89391800	1	0.0625	Post	KTN102
6:89609151	1	0.0625	Post	KTN102
6:89842647	1	0.0625	Post	KTN102
6:90068930	1	0.0625	Post	KTN102
6:90287348	1	0.0625	Post	KTN102
6:90507092	1	0.0625	Post	KTN102
6:90734039	1	0.0625	Post	KTN102
6:90953418	1	0.0625	Post	KTN102
6:91161263	1	0.0625	Post	KTN102
6:91376352	1	0.0625	Post	KTN102
6:91588163	1	0.0625	Post	KTN102
6:91800234	1	0.0625	Post	KTN102
6:92012723	1	0.0625	Post	KTN102
6:92228496	1	0.0625	Post	KTN102
6:92439041	1	0.0625	Post	KTN102
6:92652760	1	0.0625	Post	KTN102
6:92868054	1	0.0625	Post	KTN102
6:93077253	1	0.0625	Post	KTN102
6:105876322	1	0.0625	Post	KTN102
6:106087273	3	0.1875	Post	KTN102
6:106309580	3	0.1875	Post	KTN102
6:106524140	3	0.1875	Post	KTN102
6:106740086	4	0.25	Post	KTN102
6:106958771	5	0.3125	Post	KTN102
6:121658130	6	0.375	Post	KTN102
6:121884848	6	0.375	Post	KTN102
6:122112464	6	0.375	Post	KTN102
6:122329898	6	0.375	Post	KTN102
6:122539028	6	0.375	Post	KTN102
6:122753513	6	0.375	Post	KTN102
6:122976759	6	0.375	Post	KTN102
6:123198290	6	0.375	Post	KTN102
6:123419151	6	0.375	Post	KTN102
6:123637483	6	0.375	Post	KTN102
6:123852852	6	0.375	Post	KTN102
6:124066474	6	0.375	Post	KTN102
6:124273642	6	0.375	Post	KTN102
6:124481686	6	0.375	Post	KTN102
6:124703001	6	0.375	Post	KTN102
6:124914230	6	0.375	Post	KTN102
6:125135606	6	0.375	Post	KTN102
6:125357262	6	0.375	Post	KTN102
6:125567897	6	0.375	Post	KTN102
6:125791169	6	0.375	Post	KTN102
6:126003164	6	0.375	Post	KTN102
6:126221554	6	0.375	Post	KTN102
6:126433802	5	0.3125	Post	KTN102
6:126657197	5	0.3125	Post	KTN102
6:126872258	5	0.3125	Post	KTN102
6:127102059	5	0.3125	Post	KTN102
6:127320427	5	0.3125	Post	KTN102
6:127532796	5	0.3125	Post	KTN102
6:127764120	5	0.3125	Post	KTN102
6:127979123	5	0.3125	Post	KTN102
6:128197258	5	0.3125	Post	KTN102
6:128406760	5	0.3125	Post	KTN102
6:128614555	4	0.25	Post	KTN102
6:128826707	4	0.25	Post	KTN102
6:129038527	4	0.25	Post	KTN102
6:129264990	4	0.25	Post	KTN102
6:129482266	4	0.25	Post	KTN102
6:129699664	4	0.25	Post	KTN102
6:129913299	4	0.25	Post	KTN102
6:130123480	4	0.25	Post	KTN102
6:130341414	4	0.25	Post	KTN102
6:130559648	4	0.25	Post	KTN102
6:130779531	4	0.25	Post	KTN102
6:131002155	4	0.25	Post	KTN102
6:131218563	4	0.25	Post	KTN102
6:131438585	5	0.3125	Post	KTN102
6:131670466	5	0.3125	Post	KTN102
6:131898239	5	0.3125	Post	KTN102
6:132124334	5	0.3125	Post	KTN102
6:132343186	5	0.3125	Post	KTN102
6:132555461	5	0.3125	Post	KTN102
6:132769680	5	0.3125	Post	KTN102
6:132982885	5	0.3125	Post	KTN102
6:133202185	5	0.3125	Post	KTN102
6:133420204	5	0.3125	Post	KTN102
6:133639480	5	0.3125	Post	KTN102
6:133852452	5	0.3125	Post	KTN102
6:134074381	5	0.3125	Post	KTN102
6:134289993	5	0.3125	Post	KTN102
6:134509162	5	0.3125	Post	KTN102
6:134737985	5	0.3125	Post	KTN102
6:134956506	5	0.3125	Post	KTN102
6:135180472	5	0.3125	Post	KTN102
6:135398450	5	0.3125	Post	KTN102
6:135616728	5	0.3125	Post	KTN102
6:135831158	5	0.3125	Post	KTN102
6:136050300	5	0.3125	Post	KTN102
6:136265458	5	0.3125	Post	KTN102
6:136489600	5	0.3125	Post	KTN102
6:136707661	5	0.3125	Post	KTN102
6:136923637	5	0.3125	Post	KTN102
6:137141139	5	0.3125	Post	KTN102
6:137361251	5	0.3125	Post	KTN102
6:137581802	5	0.3125	Post	KTN102
6:137790385	5	0.3125	Post	KTN102
6:138003569	5	0.3125	Post	KTN102
6:138223231	5	0.3125	Post	KTN102
6:138445231	5	0.3125	Post	KTN102
6:138660758	5	0.3125	Post	KTN102
6:138880705	5	0.3125	Post	KTN102
6:139108641	5	0.3125	Post	KTN102
6:139328668	5	0.3125	Post	KTN102
6:139561936	5	0.3125	Post	KTN102
